nitrogen,phosphorus,potassium,ph,moisture,soil_temperature,ec,rainfall,air_temperature,air_humidity,season,season_code,soil_type,soil_type_code,crop
20.95,65.05,54.13,6.34,43.5,32.1,167,626.2,27.0,63.6,kharif,0,red,1,urad
68.5,51.2,54.11,6.7,34.1,33.9,211,416.7,36.6,57.5,kharif,0,sandy,4,bajra
34.72,42.98,46.06,7.35,47.0,33.1,181,505.8,34.4,63.9,kharif,0,alluvial,2,moong_kharif
115.34,76.86,126.42,6.19,57.9,26.1,386,474.3,19.9,70.9,rabi,1,red,1,chilli
49.97,44.78,71.15,6.82,36.9,23.6,715,392.0,31.3,56.2,zaid,2,red,1,grapes
83.61,58.29,63.88,7.73,40.2,24.5,521,681.1,34.6,68.6,kharif,0,alluvial,2,jowar_kharif
93.68,66.68,120.17,7.35,51.7,20.2,492,424.6,13.7,69.1,rabi,1,alluvial,2,onion
27.12,73.46,37.18,7.88,42.2,16.4,481,366.3,25.5,45.9,rabi,1,black_cotton,0,chickpea
18.2,51.0,36.5,6.63,40.1,37.4,111,421.1,31.7,54.1,kharif,0,black_cotton,0,urad
32.96,58.86,63.98,6.3,55.2,28.0,431,821.7,30.6,72.2,kharif,0,alluvial,2,tur_arhar
91.45,56.66,47.08,7.45,28.9,33.8,482,239.4,30.9,51.4,kharif,0,laterite,3,bajra
70.68,62.96,69.91,7.22,59.9,32.2,312,375.2,32.8,62.0,zaid,2,sandy,4,watermelon
76.38,47.2,46.44,8.01,44.3,23.9,354,362.8,26.6,45.9,rabi,1,red,1,jowar_rabi
145.66,51.67,90.13,7.56,33.6,29.7,669,812.8,35.2,62.2,kharif,0,black_cotton,0,cotton
78.02,75.34,86.73,6.78,42.7,31.4,283,331.9,26.5,52.5,zaid,2,sandy,4,watermelon
90.81,68.11,81.67,6.62,44.9,21.5,260,266.0,21.6,55.0,rabi,1,alluvial,2,sunflower_rabi
23.48,53.61,52.44,7.33,48.3,27.3,189,556.1,36.1,77.4,kharif,0,red,1,tur_arhar
118.35,63.5,96.5,7.45,48.7,18.1,386,420.1,19.8,45.9,rabi,1,red,1,onion
99.2,79.95,70.38,6.71,59.5,19.0,656,456.7,22.5,45.2,rabi,1,alluvial,2,wheat
28.19,87.08,63.7,7.04,42.6,29.9,223,654.2,31.3,59.3,kharif,0,red,1,groundnut
54.97,44.35,63.55,7.36,31.1,17.7,303,473.2,16.6,52.3,rabi,1,black_cotton,0,safflower
128.71,81.64,75.54,8.13,35.8,30.5,444,601.2,27.0,73.5,kharif,0,black_cotton,0,cotton
123.17,83.77,77.42,7.08,52.7,29.1,173,816.0,23.1,56.4,kharif,0,black_cotton,0,maize_kharif
72.07,56.67,110.54,6.58,50.1,20.4,577,242.8,19.9,50.4,rabi,1,alluvial,2,grapes
123.88,51.46,72.65,6.34,90.1,26.8,381,1504.5,24.1,79.0,kharif,0,laterite,3,rice
31.99,67.45,77.31,7.51,50.8,31.7,540,772.3,28.9,66.9,kharif,0,red,1,soybean
83.92,55.78,79.15,6.06,45.2,20.4,208,701.5,30.4,61.5,rabi,1,red,1,orange
78.52,34.82,70.66,6.77,61.9,31.0,359,994.9,23.3,68.1,kharif,0,alluvial,2,orange
75.97,65.13,38.86,6.54,38.9,28.6,308,453.3,27.4,64.3,kharif,0,red,1,jowar_kharif
101.22,65.49,72.42,7.12,59.2,24.2,465,342.3,25.2,48.7,rabi,1,red,1,rabi_maize
126.35,60.4,98.52,6.16,75.2,24.8,189,1083.7,28.8,87.5,kharif,0,laterite,3,rice
86.27,74.09,90.34,6.14,52.1,17.3,235,455.3,28.4,45.1,zaid,2,red,1,onion
31.51,46.09,56.81,7.26,34.2,27.9,161,669.3,32.6,49.5,kharif,0,black_cotton,0,urad
74.71,43.67,58.64,6.9,53.1,23.5,454,436.9,21.4,69.0,kharif,0,alluvial,2,jowar_kharif
71.91,67.19,59.03,6.57,43.7,21.2,262,212.5,16.9,50.5,rabi,1,black_cotton,0,mustard
75.63,66.85,83.4,6.93,56.0,27.5,454,676.3,30.0,57.1,kharif,0,red,1,sunflower_kharif
81.37,66.14,47.21,6.35,41.0,30.5,291,539.2,25.9,47.8,kharif,0,alluvial,2,jowar_kharif
46.83,44.27,46.84,6.96,30.6,20.5,210,235.8,26.6,31.9,rabi,1,black_cotton,0,safflower
85.57,70.27,46.85,6.48,41.7,17.4,561,444.4,11.0,56.1,rabi,1,black_cotton,0,wheat
70.62,49.63,48.14,5.96,40.5,16.0,387,259.9,10.3,52.6,rabi,1,black_cotton,0,mustard
93.07,62.84,85.01,6.08,41.1,30.4,266,329.9,27.3,49.3,zaid,2,sandy,4,watermelon
86.14,42.44,44.48,5.95,28.8,36.7,376,268.6,36.1,31.0,kharif,0,sandy,4,bajra
113.34,75.71,63.49,5.95,45.8,14.8,342,503.9,21.5,64.1,rabi,1,red,1,rabi_maize
133.53,62.48,85.57,6.84,41.3,27.5,763,746.0,28.6,71.1,kharif,0,black_cotton,0,cotton
17.96,61.63,32.28,6.84,36.9,25.4,285,532.3,27.1,64.1,kharif,0,black_cotton,0,tur_arhar
23.77,64.04,54.22,7.69,45.3,17.6,504,262.7,22.6,58.3,rabi,1,alluvial,2,chickpea
156.76,76.63,63.81,6.97,58.3,18.2,536,294.2,17.9,58.4,rabi,1,alluvial,2,rabi_maize
191.01,78.63,333.47,6.19,60.8,26.6,570,1143.1,32.8,72.0,kharif,0,alluvial,2,banana
92.5,51.95,39.79,7.42,27.8,25.9,357,267.8,29.2,53.1,kharif,0,laterite,3,bajra
83.8,63.7,43.9,6.18,32.6,10.4,378,207.0,18.5,36.1,rabi,1,alluvial,2,mustard
58.68,65.37,65.32,7.33,47.0,24.0,489,436.3,24.9,38.9,rabi,1,black_cotton,0,safflower
83.0,52.94,68.82,7.23,56.5,17.1,533,279.0,19.9,63.0,rabi,1,alluvial,2,wheat
217.51,85.3,236.6,6.29,69.4,26.2,313,1155.5,22.3,85.5,zaid,2,black_cotton,0,banana
104.13,61.88,126.94,6.98,48.9,27.8,489,518.0,25.9,69.7,kharif,0,alluvial,2,chilli
53.14,63.92,62.28,6.52,29.1,16.6,536,331.2,26.1,41.1,rabi,1,black_cotton,0,safflower
41.07,42.5,113.72,6.7,31.5,17.7,482,435.3,25.2,42.8,rabi,1,red,1,grapes
38.21,85.28,45.2,6.57,44.5,29.1,627,753.2,26.9,83.2,kharif,0,red,1,soybean
95.45,62.23,56.88,7.71,52.8,19.7,557,316.7,27.3,44.8,rabi,1,red,1,jowar_rabi
34.37,63.92,57.95,7.88,48.6,24.0,397,342.5,21.4,30.0,rabi,1,red,1,chickpea
22.17,57.4,64.01,8.1,46.1,24.0,367,356.9,16.0,35.4,rabi,1,alluvial,2,chickpea
125.54,75.29,160.12,6.9,78.7,26.5,212,767.2,26.4,84.2,kharif,0,alluvial,2,turmeric
120.81,72.58,137.13,5.53,63.8,20.5,323,973.0,28.1,78.2,kharif,0,red,1,turmeric
107.92,51.5,115.87,6.63,47.0,25.4,499,280.4,19.4,68.1,rabi,1,red,1,onion
67.16,50.78,124.25,7.91,53.1,20.4,766,400.6,25.4,66.8,zaid,2,alluvial,2,grapes
87.88,68.21,61.04,6.61,29.9,31.7,436,558.5,27.0,68.7,kharif,0,black_cotton,0,jowar_kharif
151.22,54.64,123.18,5.64,74.6,20.3,303,1087.9,27.9,67.8,kharif,0,laterite,3,turmeric
77.72,43.98,57.98,6.27,35.0,36.2,235,276.2,30.0,25.5,kharif,0,laterite,3,bajra
82.46,46.83,87.1,6.83,58.8,22.3,420,838.8,26.2,61.7,kharif,0,alluvial,2,orange
109.34,71.23,89.38,6.26,64.5,28.2,683,214.7,19.1,39.9,zaid,2,alluvial,2,onion
17.0,52.91,48.46,7.25,34.7,26.5,413,616.7,35.6,68.1,kharif,0,red,1,urad
110.31,70.14,100.6,7.11,43.0,28.1,475,419.1,22.7,59.6,kharif,0,black_cotton,0,chilli
108.02,74.53,75.12,6.64,43.3,30.1,532,810.8,28.9,63.8,kharif,0,black_cotton,0,cotton
71.67,52.43,78.79,7.26,60.2,31.7,300,301.2,27.0,56.6,zaid,2,sandy,4,cucumber
95.01,86.82,85.56,7.31,48.0,27.3,370,579.0,24.0,41.3,kharif,0,black_cotton,0,sunflower_kharif
17.61,99.64,77.67,7.46,59.7,29.0,280,872.5,30.8,66.8,kharif,0,red,1,soybean
76.63,41.68,57.95,7.15,46.7,21.4,345,496.8,25.8,52.7,rabi,1,black_cotton,0,jowar_rabi
37.23,93.71,69.76,6.8,63.2,30.3,705,737.9,31.9,74.8,kharif,0,black_cotton,0,soybean
180.17,73.75,213.51,6.63,70.1,30.0,654,954.0,27.7,75.1,zaid,2,alluvial,2,banana
12.75,77.49,54.43,6.62,31.5,23.8,485,363.4,17.2,31.9,rabi,1,alluvial,2,chickpea
131.86,75.04,79.12,6.07,60.3,22.6,470,829.4,20.3,72.2,kharif,0,red,1,maize_kharif
20.4,72.73,42.64,6.02,30.8,29.7,278,552.1,26.2,70.5,kharif,0,red,1,moong_kharif
72.01,49.36,51.86,7.91,44.8,22.1,595,613.9,27.6,64.8,kharif,0,alluvial,2,jowar_kharif
25.4,43.3,52.4,6.76,31.6,28.3,169,570.4,34.0,74.3,kharif,0,alluvial,2,moong_kharif
73.7,61.5,59.1,8.07,30.6,20.8,458,510.5,12.5,40.9,rabi,1,black_cotton,0,safflower
137.27,64.5,90.05,5.67,72.5,28.4,285,1249.6,30.7,75.8,kharif,0,alluvial,2,rice
25.48,69.42,74.07,7.2,35.3,25.3,451,775.1,25.3,55.3,kharif,0,red,1,groundnut
157.19,64.42,138.25,6.19,81.7,21.6,770,1130.7,28.6,89.8,kharif,0,black_cotton,0,sugarcane
56.1,97.52,56.38,6.64,54.7,31.3,627,787.4,31.8,67.8,kharif,0,black_cotton,0,soybean
61.82,43.88,57.39,7.32,49.3,24.1,714,213.3,21.9,41.8,rabi,1,black_cotton,0,safflower
109.72,55.48,123.74,7.07,57.3,25.8,415,453.2,29.9,78.6,rabi,1,black_cotton,0,chilli
91.13,40.77,48.56,7.5,43.6,27.7,439,288.0,31.1,34.9,kharif,0,red,1,bajra
78.71,66.89,117.74,7.16,58.7,17.8,274,267.4,23.1,56.7,zaid,2,red,1,onion
31.55,51.78,41.43,6.56,45.3,31.3,247,495.6,25.1,56.8,kharif,0,black_cotton,0,urad
71.2,50.3,65.4,7.58,32.2,14.6,315,227.1,20.9,51.7,rabi,1,black_cotton,0,safflower
16.53,63.1,44.17,6.11,48.3,25.8,478,586.6,34.5,55.4,kharif,0,red,1,tur_arhar
90.37,80.59,138.87,6.42,61.5,21.6,617,601.1,27.5,64.5,rabi,1,red,1,tomato
87.31,87.41,64.83,6.97,53.3,15.5,487,454.9,26.7,58.0,rabi,1,alluvial,2,sunflower_rabi
24.19,56.71,57.94,7.43,48.0,26.6,273,632.7,29.5,53.7,kharif,0,red,1,moong_kharif
86.83,63.79,76.99,6.46,83.3,26.1,184,1446.4,30.0,85.7,kharif,0,alluvial,2,rice
85.63,50.66,52.04,7.19,43.3,15.7,373,365.6,11.5,65.5,rabi,1,black_cotton,0,wheat
110.43,62.03,44.89,5.92,57.4,14.0,379,405.0,19.2,42.3,rabi,1,alluvial,2,wheat
36.04,61.59,48.31,6.41,39.5,18.6,395,402.4,20.6,39.5,rabi,1,black_cotton,0,chickpea
70.86,50.8,38.6,6.41,33.6,17.4,303,269.0,19.0,31.0,rabi,1,red,1,mustard
19.12,47.49,57.61,7.18,36.1,29.7,346,453.7,27.3,49.7,kharif,0,sandy,4,groundnut
94.3,58.6,50.2,6.77,32.8,17.6,411,407.6,14.7,45.8,rabi,1,alluvial,2,mustard
77.63,55.57,39.7,6.9,20.1,29.8,370,401.2,29.5,50.1,kharif,0,laterite,3,bajra
51.37,44.27,79.7,7.61,32.5,20.2,545,521.9,25.9,46.7,zaid,2,red,1,grapes
57.4,74.97,54.84,6.5,67.5,27.3,313,773.4,27.6,74.9,kharif,0,red,1,soybean
79.63,64.54,69.15,6.5,50.4,22.9,399,354.5,26.7,45.4,rabi,1,red,1,jowar_rabi
89.2,83.17,78.85,6.55,44.5,28.4,423,679.9,26.4,45.6,kharif,0,black_cotton,0,sunflower_kharif
94.0,62.03,61.22,7.73,26.4,26.4,707,393.5,28.9,64.5,rabi,1,red,1,pomegranate
202.48,75.72,102.6,6.47,60.9,28.6,713,1446.8,33.0,75.2,rabi,1,black_cotton,0,sugarcane
29.57,76.2,84.26,7.34,57.7,33.9,361,548.0,35.0,66.9,kharif,0,alluvial,2,groundnut
65.94,57.49,54.22,7.7,36.2,28.2,472,344.7,24.1,37.1,rabi,1,red,1,jowar_rabi
69.63,73.53,110.74,7.5,41.2,28.1,462,315.5,23.1,64.1,rabi,1,red,1,pomegranate
91.09,75.06,67.07,7.19,53.8,23.9,375,397.9,18.2,52.4,rabi,1,alluvial,2,sunflower_rabi
41.69,74.87,59.46,6.5,39.4,31.7,206,505.2,34.9,69.7,kharif,0,red,1,groundnut
57.96,70.69,43.24,6.24,47.5,28.5,703,874.8,27.3,82.5,kharif,0,black_cotton,0,soybean
33.65,51.33,54.75,7.32,31.7,18.4,155,310.7,23.4,49.8,rabi,1,red,1,moong_rabi
158.51,73.82,161.95,5.7,62.3,22.7,433,1077.9,24.3,66.0,kharif,0,laterite,3,turmeric
16.84,58.2,50.19,6.76,32.3,24.4,232,313.4,18.5,35.6,rabi,1,alluvial,2,moong_rabi
34.68,82.69,77.12,6.32,56.0,28.9,435,763.2,24.6,69.2,kharif,0,black_cotton,0,soybean
103.82,77.12,75.32,7.14,46.1,16.9,408,501.8,18.7,48.5,rabi,1,black_cotton,0,sunflower_rabi
86.46,67.13,63.78,7.29,30.3,21.1,522,370.9,18.3,55.8,rabi,1,black_cotton,0,jowar_rabi
97.84,80.76,66.68,7.67,33.0,33.4,387,561.8,36.6,61.2,kharif,0,red,1,pomegranate
78.59,85.11,64.99,6.65,38.7,20.9,492,288.7,16.8,49.1,rabi,1,alluvial,2,sunflower_rabi
114.02,53.7,78.7,7.55,41.5,22.9,432,293.1,17.4,56.3,zaid,2,alluvial,2,onion
29.8,64.3,61.2,7.25,52.7,32.3,282,592.3,37.2,52.8,kharif,0,alluvial,2,moong_kharif
231.58,86.01,238.17,6.06,65.1,31.1,637,1077.9,24.0,79.9,zaid,2,alluvial,2,banana
91.21,52.06,94.71,7.19,35.9,37.7,344,436.2,36.7,50.7,zaid,2,sandy,4,watermelon
96.89,57.05,46.32,7.39,45.7,18.7,306,307.1,17.8,41.4,rabi,1,red,1,jowar_rabi
96.82,47.86,53.2,6.9,36.9,29.0,326,295.4,38.5,55.9,kharif,0,red,1,bajra
69.66,86.02,71.79,6.95,51.3,20.0,224,410.4,21.2,49.6,rabi,1,black_cotton,0,sunflower_rabi
86.2,76.91,119.93,6.62,58.5,27.8,226,405.1,28.3,75.9,kharif,0,alluvial,2,tomato
40.32,59.31,59.13,7.07,58.6,32.0,451,626.6,29.9,58.4,kharif,0,red,1,groundnut
200.35,59.1,289.25,7.14,61.6,21.3,700,1187.5,26.1,78.1,zaid,2,black_cotton,0,banana
73.54,41.89,60.71,7.96,37.8,28.1,596,465.9,25.7,47.6,kharif,0,black_cotton,0,jowar_kharif
22.41,70.63,48.49,6.82,27.5,26.4,439,716.2,35.0,78.4,kharif,0,red,1,tur_arhar
98.73,55.96,48.72,7.38,44.7,28.3,247,485.8,22.7,56.8,kharif,0,alluvial,2,jowar_kharif
37.23,71.19,43.99,6.94,54.4,27.7,564,720.2,26.6,84.5,kharif,0,red,1,soybean
67.44,50.2,86.63,6.39,38.7,33.4,198,434.7,28.7,41.5,zaid,2,sandy,4,watermelon
87.14,77.24,93.91,7.36,49.8,29.5,351,505.7,30.8,62.6,kharif,0,alluvial,2,cucumber
145.24,63.92,102.18,7.0,42.4,28.6,748,653.6,28.1,56.9,kharif,0,black_cotton,0,cotton
89.85,42.19,58.55,7.5,32.1,22.5,170,376.5,16.9,42.7,rabi,1,black_cotton,0,jowar_rabi
51.44,81.7,50.48,7.09,51.6,29.1,366,836.6,26.9,75.0,kharif,0,red,1,soybean
89.14,43.83,69.49,6.33,47.1,26.3,194,777.5,28.8,68.7,kharif,0,alluvial,2,orange
39.14,53.4,83.66,7.05,36.8,29.9,632,332.8,15.3,54.9,rabi,1,red,1,grapes
29.17,67.18,49.43,6.35,47.1,21.0,195,337.7,14.7,51.7,rabi,1,black_cotton,0,chickpea
123.22,86.54,61.29,6.6,61.3,21.6,580,517.9,18.4,57.2,rabi,1,alluvial,2,rabi_maize
76.48,65.86,49.87,7.84,49.1,17.8,494,354.8,23.7,48.1,rabi,1,red,1,jowar_rabi
19.46,58.68,40.21,6.3,44.0,24.4,210,841.3,31.2,66.0,kharif,0,red,1,tur_arhar
15.69,54.84,68.65,7.66,28.6,17.5,304,380.9,16.4,43.0,rabi,1,red,1,chickpea
89.42,47.48,51.29,7.21,34.6,30.7,133,289.6,35.5,48.6,kharif,0,laterite,3,bajra
52.4,51.8,63.1,7.48,42.2,14.7,488,330.3,15.2,48.7,rabi,1,black_cotton,0,safflower
49.87,41.15,42.04,6.9,52.1,16.7,168,293.2,14.1,57.1,rabi,1,black_cotton,0,linseed
23.62,44.31,49.38,5.95,40.3,24.9,274,344.3,26.3,42.3,rabi,1,red,1,moong_rabi
243.44,77.55,306.44,6.82,57.9,25.0,440,1430.3,29.3,73.3,kharif,0,black_cotton,0,banana
29.49,58.26,44.2,7.01,26.7,24.9,289,231.7,12.1,32.4,rabi,1,alluvial,2,chickpea
51.28,88.35,71.59,7.43,52.9,29.8,659,695.3,29.8,78.3,kharif,0,red,1,soybean
107.92,71.09,101.6,6.14,61.9,20.9,647,452.9,16.4,58.2,rabi,1,alluvial,2,tomato
112.86,60.6,97.24,7.29,50.6,19.6,324,427.0,26.6,57.4,rabi,1,red,1,chilli
14.35,53.42,41.26,7.39,35.1,25.3,328,657.1,24.2,65.4,kharif,0,red,1,tur_arhar
18.63,66.54,31.54,6.64,36.9,25.7,390,747.3,25.3,58.3,kharif,0,red,1,tur_arhar
85.18,49.19,43.44,6.29,43.3,27.3,392,549.2,31.4,64.6,kharif,0,alluvial,2,jowar_kharif
94.16,73.25,154.02,6.92,63.2,24.3,523,624.5,25.5,76.6,kharif,0,alluvial,2,tomato
38.67,71.68,53.17,6.08,31.5,28.2,345,665.4,27.5,53.8,kharif,0,black_cotton,0,tur_arhar
103.48,91.59,79.15,7.51,61.6,16.0,478,509.4,14.8,49.9,rabi,1,alluvial,2,rabi_maize
58.1,51.99,46.4,6.83,42.9,32.4,257,389.7,34.5,74.6,kharif,0,alluvial,2,jowar_kharif
104.54,47.06,74.45,5.63,87.7,28.0,303,1019.1,31.4,75.5,kharif,0,laterite,3,rice
87.82,41.69,32.63,6.43,25.0,38.9,482,323.6,31.4,38.0,kharif,0,sandy,4,bajra
209.68,67.21,262.43,6.2,81.8,21.9,483,1198.7,26.5,74.2,zaid,2,black_cotton,0,banana
30.58,63.52,58.12,7.21,37.3,25.9,153,667.9,26.2,74.0,kharif,0,red,1,tur_arhar
90.95,50.14,62.59,7.93,34.6,28.6,451,564.4,24.3,61.7,kharif,0,red,1,jowar_kharif
98.9,56.4,50.3,6.24,38.0,10.4,239,256.2,10.6,49.2,rabi,1,alluvial,2,mustard
59.58,67.42,59.0,7.42,44.4,27.0,494,759.5,24.4,81.3,kharif,0,red,1,soybean
112.74,55.5,126.06,7.23,42.4,14.3,193,292.2,27.6,63.8,rabi,1,black_cotton,0,onion
120.22,49.11,43.0,6.38,57.6,19.0,376,299.3,17.1,39.5,rabi,1,alluvial,2,wheat
92.94,69.63,64.08,6.74,50.1,35.4,407,379.8,38.6,37.5,zaid,2,alluvial,2,watermelon
99.42,47.49,90.21,6.4,89.5,29.6,269,1143.9,24.5,80.0,kharif,0,alluvial,2,rice
35.16,53.1,50.07,6.17,25.7,17.7,128,325.5,14.2,34.8,rabi,1,red,1,chickpea
99.04,74.49,40.02,7.12,42.0,12.1,326,421.1,9.5,33.3,rabi,1,alluvial,2,mustard
84.05,77.32,68.15,6.94,54.7,30.1,170,686.2,23.5,66.2,kharif,0,black_cotton,0,sunflower_kharif
20.77,72.56,43.54,6.8,52.9,25.5,373,698.0,27.1,84.0,kharif,0,red,1,soybean
76.3,39.31,47.46,6.65,38.4,21.7,704,449.9,23.4,31.1,rabi,1,black_cotton,0,safflower
83.53,52.02,55.53,8.0,41.6,24.9,249,584.6,26.3,56.5,kharif,0,black_cotton,0,jowar_kharif
27.49,59.76,55.79,6.34,37.5,33.0,182,737.4,32.9,56.8,kharif,0,sandy,4,moong_kharif
60.23,77.38,86.48,7.09,53.9,35.0,406,351.7,26.4,43.2,zaid,2,alluvial,2,watermelon
21.3,70.94,48.66,6.33,41.4,19.5,263,345.3,14.3,37.7,rabi,1,alluvial,2,chickpea
29.94,75.13,37.31,6.88,48.9,31.3,414,559.7,31.4,67.3,kharif,0,red,1,tur_arhar
30.11,57.25,25.5,6.33,52.7,30.2,360,427.4,25.3,72.3,kharif,0,sandy,4,moong_kharif
95.47,67.91,69.35,7.01,35.1,17.6,206,510.5,22.8,39.9,rabi,1,black_cotton,0,sunflower_rabi
89.56,58.35,114.05,7.18,50.8,25.2,304,439.9,13.5,51.2,zaid,2,alluvial,2,onion
75.04,84.29,77.44,7.46,47.7,16.8,294,345.5,25.3,41.7,rabi,1,alluvial,2,sunflower_rabi
94.6,60.37,96.19,6.67,44.1,22.8,170,556.8,22.6,69.8,kharif,0,alluvial,2,chilli
12.89,88.17,49.69,7.47,58.4,27.4,362,517.2,31.1,57.2,kharif,0,red,1,groundnut
17.51,72.66,50.18,6.16,33.6,16.9,478,414.1,19.8,58.0,rabi,1,red,1,chickpea
61.18,50.5,44.95,7.34,50.0,18.2,208,424.4,19.2,30.0,rabi,1,black_cotton,0,mustard
104.7,70.2,102.54,6.15,49.6,25.1,342,401.0,17.4,41.7,zaid,2,alluvial,2,onion
127.31,63.1,39.46,6.17,60.4,22.3,448,355.9,10.8,58.6,rabi,1,black_cotton,0,wheat
23.81,61.29,49.43,6.27,48.6,27.4,270,662.9,25.4,75.2,kharif,0,red,1,soybean
144.89,76.64,72.14,6.97,55.3,18.0,241,488.5,12.7,50.0,rabi,1,alluvial,2,rabi_maize
61.23,54.92,74.62,7.31,60.6,29.2,215,250.2,27.9,39.8,zaid,2,sandy,4,watermelon
153.03,82.63,62.97,6.99,52.3,22.9,444,308.9,13.4,56.9,rabi,1,alluvial,2,rabi_maize
30.05,66.85,33.61,6.28,40.7,28.3,220,613.3,27.7,46.8,kharif,0,red,1,urad
89.98,33.61,49.71,6.12,17.0,33.2,473,319.3,32.6,36.4,kharif,0,laterite,3,bajra
34.1,63.6,30.2,6.6,41.8,27.9,284,420.5,32.2,74.4,kharif,0,alluvial,2,moong_kharif
148.11,71.29,61.14,7.31,37.4,26.4,423,620.0,35.9,55.8,kharif,0,black_cotton,0,cotton
68.7,46.8,40.5,7.54,23.5,25.0,495,486.0,23.3,47.1,rabi,1,black_cotton,0,safflower
70.34,60.98,94.55,7.95,53.2,26.2,756,487.6,21.5,36.6,rabi,1,alluvial,2,grapes
103.53,46.99,57.85,6.99,47.5,27.3,271,409.6,15.5,58.4,rabi,1,black_cotton,0,jowar_rabi
20.0,63.2,37.3,6.03,30.2,32.5,187,573.3,27.2,50.5,kharif,0,black_cotton,0,urad
55.73,76.53,54.72,6.33,60.1,30.1,583,629.2,30.8,84.0,kharif,0,black_cotton,0,soybean
97.38,67.21,54.3,7.5,43.9,19.6,263,434.5,26.7,47.0,rabi,1,black_cotton,0,jowar_rabi
61.7,58.5,37.61,6.81,41.5,28.0,269,448.6,31.4,55.0,kharif,0,red,1,jowar_kharif
62.96,62.76,78.8,6.93,55.6,26.7,405,440.4,21.8,61.3,zaid,2,sandy,4,cucumber
23.08,76.51,46.27,7.56,40.7,16.9,327,342.6,19.9,34.5,rabi,1,black_cotton,0,chickpea
241.99,93.44,156.61,6.41,55.6,23.7,888,851.0,23.9,67.8,kharif,0,black_cotton,0,sugarcane
123.1,78.02,73.56,6.68,42.9,33.0,713,559.8,24.3,56.7,kharif,0,black_cotton,0,cotton
20.75,67.37,70.91,5.84,42.9,22.2,391,352.2,14.7,54.3,rabi,1,black_cotton,0,chickpea
142.39,71.47,141.16,6.43,73.8,21.1,183,974.8,21.6,70.6,kharif,0,alluvial,2,turmeric
24.0,48.5,40.1,6.79,47.7,27.8,180,650.0,32.6,65.4,kharif,0,alluvial,2,moong_kharif
112.28,78.19,68.54,6.05,56.2,30.3,482,862.8,25.8,70.8,kharif,0,alluvial,2,maize_kharif
164.0,92.0,85.75,6.05,54.6,22.0,230,449.5,22.6,46.8,rabi,1,red,1,rabi_maize
48.75,47.93,32.98,6.65,52.7,18.6,264,418.1,18.5,43.2,rabi,1,black_cotton,0,linseed
25.68,81.83,57.06,6.88,64.1,28.1,712,890.2,31.5,75.6,kharif,0,black_cotton,0,soybean
233.09,62.0,223.2,6.44,66.4,31.4,568,1036.0,24.4,81.9,zaid,2,alluvial,2,banana
18.02,53.05,39.77,7.16,38.8,35.0,346,458.3,32.9,56.0,kharif,0,sandy,4,moong_kharif
16.7,55.04,47.05,7.5,36.8,24.4,311,243.9,25.7,43.2,rabi,1,alluvial,2,chickpea
33.84,63.34,72.64,7.22,42.2,31.0,410,650.1,34.3,65.0,kharif,0,sandy,4,groundnut
94.54,76.66,60.46,7.41,44.7,29.1,609,769.5,30.9,53.3,kharif,0,red,1,sunflower_kharif
106.49,53.89,95.45,8.15,43.4,32.1,401,825.7,26.0,62.9,kharif,0,black_cotton,0,cotton
31.96,47.78,57.89,6.85,58.2,24.5,251,280.3,20.2,47.4,rabi,1,red,1,moong_rabi
84.5,60.01,76.28,6.33,84.1,26.0,319,1346.1,23.4,72.2,kharif,0,alluvial,2,rice
24.37,70.34,51.63,6.34,35.2,25.1,441,512.3,24.9,61.7,kharif,0,alluvial,2,tur_arhar
32.94,60.95,57.07,7.5,34.1,18.7,324,401.8,23.3,43.5,rabi,1,red,1,chickpea
20.5,66.65,68.02,7.48,36.8,20.6,292,357.2,16.3,43.7,rabi,1,black_cotton,0,chickpea
16.22,58.29,33.09,6.6,44.1,23.1,200,332.1,24.2,52.6,rabi,1,red,1,moong_rabi
79.28,57.9,85.15,7.45,54.3,22.3,138,422.5,29.2,76.7,kharif,0,sandy,4,cucumber
116.38,73.08,62.16,6.71,46.8,15.6,409,361.3,17.0,72.6,rabi,1,alluvial,2,wheat
99.67,72.81,76.91,7.44,51.6,22.1,364,566.0,29.1,46.9,kharif,0,red,1,sunflower_kharif
92.87,58.5,67.89,7.56,29.2,23.5,411,589.7,32.7,61.8,kharif,0,red,1,jowar_kharif
118.38,57.98,85.04,6.67,45.5,29.6,450,621.9,21.7,73.9,kharif,0,alluvial,2,chilli
39.06,51.11,41.41,7.11,37.8,23.9,169,421.8,23.8,54.5,rabi,1,black_cotton,0,chickpea
78.89,64.77,97.13,7.73,46.7,32.7,380,412.1,25.4,58.9,kharif,0,black_cotton,0,pomegranate
32.25,80.83,50.94,6.05,56.6,27.9,216,467.7,22.7,52.7,kharif,0,black_cotton,0,tur_arhar
101.42,52.42,128.79,6.87,62.2,24.7,561,455.8,25.6,48.7,kharif,0,black_cotton,0,chilli
106.43,65.66,73.99,6.8,94.7,26.0,275,1170.1,29.9,74.4,kharif,0,laterite,3,rice
21.33,63.69,65.92,6.28,33.2,23.2,507,371.7,22.6,48.0,rabi,1,black_cotton,0,chickpea
20.35,92.12,52.65,6.99,51.0,28.6,725,915.9,27.8,83.1,kharif,0,black_cotton,0,soybean
79.37,53.59,60.36,6.47,55.0,27.0,297,446.2,15.7,50.2,rabi,1,black_cotton,0,jowar_rabi
